Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2018,2018,t,1657165.25,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2018,2018,t,2078715.56,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2018,2018,t,4031752,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2018,2018,kg/ha,25.31,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2018,2018,kg/cap,12.03,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3103,Nutrient phosphate P2O5 (total),2019,2019,t,5363000,X,Figure from international organizations
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2019,2019,t,1678317.23,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2019,2019,t,2337231.36,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2019,2019,t,3946338,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2019,2019,kg/ha,24.95,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2019,2019,kg/cap,11.68,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3103,Nutrient phosphate P2O5 (total),2020,2020,t,5061700,X,Figure from international organizations
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2020,2020,t,1194707.46,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2020,2020,t,2106729.97,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2020,2020,t,4048614,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2020,2020,kg/ha,25.78,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2020,2020,kg/cap,11.93,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3103,Nutrient phosphate P2O5 (total),2021,2021,t,5061700,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2021,2021,t,1588664.79,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2021,2021,t,1731025.91,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2021,2021,t,3796003,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2021,2021,kg/ha,24.35,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2021,2021,kg/cap,11.16,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3103,Nutrient phosphate P2O5 (total),2022,2022,t,5061700,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2022,2022,t,926325.06,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2022,2022,t,1898877.22,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2022,2022,t,3672282,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2022,2022,kg/ha,23.73,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2022,2022,kg/cap,10.75,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2010,2010,t,749070,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2010,2010,t,6199667.97,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2010,2010,t,1793286.58,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2010,2010,t,4146106,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,23.26,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2010,2010,kg/cap,13.33,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2011,2011,t,825002,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2011,2011,t,6487857.26,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2011,2011,t,1747221.14,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2011,2011,t,4185750,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,23.68,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2011,2011,kg/cap,13.33,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2012,2012,t,799778.74,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2012,2012,t,5136197.98,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2012,2012,t,1236363.36,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2012,2012,t,4399120,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,25.1,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2012,2012,kg/cap,13.87,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2013,2013,t,826279,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2013,2013,t,5865831.27,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2013,2013,t,1560902.15,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2013,2013,t,4766348,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,27.11,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2013,2013,kg/cap,14.89,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2014,2014,t,790679,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2014,2014,t,3941286.81,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2014,2014,t,1238018.12,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2014,2014,t,4304138,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,24.39,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2014,2014,kg/cap,13.32,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2015,2015,t,617678.74,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2015,2015,t,6241777.71,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2015,2015,t,1426842.96,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2015,2015,t,4437563,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2015,2015,kg/ha,25.06,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2015,2015,kg/cap,13.61,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2016,2016,t,465578.74,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2016,2016,t,5383792.15,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2016,2016,t,995841.03,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2016,2016,t,4498031,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2016,2016,kg/ha,25.32,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2016,2016,kg/cap,13.66,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2017,2017,t,391378.74,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2017,2017,t,7455209.44,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2017,2017,t,1896765,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2017,2017,t,4554114,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2017,2017,kg/ha,25.55,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2017,2017,kg/cap,13.71,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2018,2018,t,378478.74,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2018,2018,t,7815047.67,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2018,2018,t,2320316.44,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2018,2018,t,4449351,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2018,2018,kg/ha,25.14,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2018,2018,kg/cap,13.28,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2019,2019,t,369838.73,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2019,2019,t,7008526.53,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2019,2019,t,2067742.2,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2019,2019,t,4468817,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2019,2019,kg/ha,25.43,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2019,2019,kg/cap,13.23,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2020,2020,t,349198.73,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2020,2020,t,7174064.82,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2020,2020,t,2139838.15,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2020,2020,t,4741246,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2020,2020,kg/ha,27.18,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2020,2020,kg/cap,13.97,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2021,2021,t,349018.73,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2021,2021,t,8243283.61,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2021,2021,t,2021678.43,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2021,2021,t,4423220,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2021,2021,kg/ha,25.54,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2021,2021,kg/cap,13,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5510,Production,3104,Nutrient potash K2O (total),2022,2022,t,339358.74,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5610,Import quantity,3104,Nutrient potash K2O (total),2022,2022,t,6658111.44,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5910,Export quantity,3104,Nutrient potash K2O (total),2022,2022,t,2075274.72,I,Imputed value
RFN,Fertilizers by Nutrient,840,United States of America,5157,Agricultural Use,3104,Nutrient potash K2O (total),2022,2022,t,4270921,A,Official figure
RFN,Fertilizers by Nutrient,840,United States of America,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2022,2022,kg/ha,24.84,E,Estimated value
RFN,Fertilizers by Nutrient,840,United States of America,5172,Use per capita,3104,Nutrient potash K2O (total),2022,2022,kg/cap,12.51,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2010,2010,t,462488.14,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2010,2010,t,809042.94,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2010,2010,t,75372.36,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2010,2010,t,1196159,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,118.22,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2010,2010,kg/cap,13.68,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2011,2011,t,461328.02,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2011,2011,t,933881.48,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2011,2011,t,405742.09,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2011,2011,t,989467,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,97.71,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2011,2011,kg/cap,11.18,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2012,2012,t,754400,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2012,2012,t,725449.42,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2012,2012,t,293869.25,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2012,2012,t,1185980,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,116.83,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2012,2012,kg/cap,13.25,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2013,2013,t,967380,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2013,2013,t,905955.55,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2013,2013,t,245049.96,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2013,2013,t,1628286,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,159.47,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2013,2013,kg/cap,17.98,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2014,2014,t,1011080,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2014,2014,t,581588.89,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2014,2014,t,228782.35,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2014,2014,t,1363887,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,133.3,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2014,2014,kg/cap,14.88,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2015,2015,t,1039140,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2015,2015,t,808290.34,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2015,2015,t,151648.93,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2015,2015,t,1695781,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2015,2015,kg/ha,147.38,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2015,2015,kg/cap,18.27,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2016,2016,t,962458.67,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2016,2016,t,736621.22,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2016,2016,t,123139.97,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2016,2016,t,1548921,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2016,2016,kg/ha,134.34,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2016,2016,kg/cap,16.48,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2017,2017,t,1052485.22,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2017,2017,t,729111.78,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2017,2017,t,173820.58,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2017,2017,t,1563256,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2017,2017,kg/ha,135.62,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2017,2017,kg/cap,16.42,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2018,2018,t,998067.44,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2018,2018,t,617012.94,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2018,2018,t,156572.8,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2018,2018,t,1572827,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2018,2018,kg/ha,136.79,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2018,2018,kg/cap,16.34,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2019,2019,t,1099609.84,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2019,2019,t,570667.49,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2019,2019,t,176206.57,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2019,2019,t,1572827,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2019,2019,kg/ha,133.9,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2019,2019,kg/cap,16.19,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2020,2020,t,1099609.84,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2020,2020,t,449186.99,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2020,2020,t,282435.14,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2020,2020,t,1572827,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2020,2020,kg/ha,134.22,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2020,2020,kg/cap,16.04,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2021,2021,t,1099609.84,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2021,2021,t,610673.01,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2021,2021,t,321482.53,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2021,2021,t,1572827,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2021,2021,kg/ha,134.22,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2021,2021,kg/cap,15.9,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3102,Nutrient nitrogen N (total),2022,2022,t,1798315.67,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3102,Nutrient nitrogen N (total),2022,2022,t,442155.63,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3102,Nutrient nitrogen N (total),2022,2022,t,475730.39,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2022,2022,t,1764702,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2022,2022,kg/ha,151.18,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5172,Use per capita,3102,Nutrient nitrogen N (total),2022,2022,kg/cap,17.7,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5510,Production,3103,Nutrient phosphate P2O5 (total),2010,2010,t,447792.52,E,Estimated value
RFN,Fertilizers by Nutrient,704,Viet Nam,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,379244.89,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,86014.79,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2010,2010,t,741023,I,Imputed value
RFN,Fertilizers by Nutrient,704,Viet Nam,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/ha,73.24,E,Estimated value
