Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kt,154.1505,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kt,153.5675,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kt,150.785,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kt,131.705,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kt,138.065,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kt,127.253,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kt,144.584,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kt,133.719,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2021,2021,3050,FAO TIER 1,kt,129.7175,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2022,2022,3050,FAO TIER 1,kt,149.1155,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2010,2010,3050,FAO TIER 1,kt,7.3711,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2011,2011,3050,FAO TIER 1,kt,7.2522,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2012,2012,3050,FAO TIER 1,kt,7.1613,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2013,2013,3050,FAO TIER 1,kt,7.2214,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2014,2014,3050,FAO TIER 1,kt,6.5513,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2015,2015,3050,FAO TIER 1,kt,6.4268,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2016,2016,3050,FAO TIER 1,kt,5.6014,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2017,2017,3050,FAO TIER 1,kt,5.1943,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2018,2018,3050,FAO TIER 1,kt,5.5021,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2019,2019,3050,FAO TIER 1,kt,6.3275,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2020,2020,3050,FAO TIER 1,kt,5.9288,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2021,2021,3050,FAO TIER 1,kt,6.0645,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2022,2022,3050,FAO TIER 1,kt,6.5625,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2010,2010,3050,FAO TIER 1,kt,9848.8432,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2011,2011,3050,FAO TIER 1,kt,9681.1792,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2012,2012,3050,FAO TIER 1,kt,9649.8332,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2013,2013,3050,FAO TIER 1,kt,9933.7,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2014,2014,3050,FAO TIER 1,kt,10239.082,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2015,2015,3050,FAO TIER 1,kt,10656.9792,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2016,2016,3050,FAO TIER 1,kt,10736.2668,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2017,2017,3050,FAO TIER 1,kt,10046.9264,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2018,2018,3050,FAO TIER 1,kt,9279.8748,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2019,2019,3050,FAO TIER 1,kt,9401.6636,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2020,2020,3050,FAO TIER 1,kt,9294.054,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2021,2021,3050,FAO TIER 1,kt,9273.5104,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2022,2022,3050,FAO TIER 1,kt,9367.6744,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2010,2010,3050,FAO TIER 1,kt,4867.5513,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2011,2011,3050,FAO TIER 1,kt,4845.2956,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2012,2012,3050,FAO TIER 1,kt,4790.9795,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2013,2013,3050,FAO TIER 1,kt,4865.6447,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2014,2014,3050,FAO TIER 1,kt,4941.1857,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2015,2015,3050,FAO TIER 1,kt,5127.6443,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2016,2016,3050,FAO TIER 1,kt,5131.0914,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2017,2017,3050,FAO TIER 1,kt,4966.9211,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2018,2018,3050,FAO TIER 1,kt,4709.8169,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2019,2019,3050,FAO TIER 1,kt,4723.7066,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2020,2020,3050,FAO TIER 1,kt,4669.1985,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2021,2021,3050,FAO TIER 1,kt,4479.5443,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5059,Manure Management,2022,2022,3050,FAO TIER 1,kt,4478.0384,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,889.393,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,872.0355,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,867.7955,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,890.9565,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,925.221,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,952.357,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,949.442,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,884.835,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2018,2018,3050,FAO TIER 1,kt,818.267,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2019,2019,3050,FAO TIER 1,kt,829.3175,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2020,2020,3050,FAO TIER 1,kt,821.3145,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2021,2021,3050,FAO TIER 1,kt,826.9855,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2022,2022,3050,FAO TIER 1,kt,835.5715,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2010,2010,3050,FAO TIER 1,kt,1776.3215,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2011,2011,3050,FAO TIER 1,kt,1752.5775,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2012,2012,3050,FAO TIER 1,kt,1733.365,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2013,2013,3050,FAO TIER 1,kt,1768.2655,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2014,2014,3050,FAO TIER 1,kt,1812.123,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2015,2015,3050,FAO TIER 1,kt,1880.2545,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2016,2016,3050,FAO TIER 1,kt,1878.32,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2017,2017,3050,FAO TIER 1,kt,1808.572,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2018,2018,3050,FAO TIER 1,kt,1712.006,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2019,2019,3050,FAO TIER 1,kt,1712.4035,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2020,2020,3050,FAO TIER 1,kt,1698.8885,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2021,2021,3050,FAO TIER 1,kt,1647.6375,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2022,2022,3050,FAO TIER 1,kt,1652.805,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2010,2010,3050,FAO TIER 1,kt,1202.623,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2011,2011,3050,FAO TIER 1,kt,1171.459,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2012,2012,3050,FAO TIER 1,kt,1274.597,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2013,2013,3050,FAO TIER 1,kt,1114.5635,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2014,2014,3050,FAO TIER 1,kt,1223.1605,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2015,2015,3050,FAO TIER 1,kt,1331.784,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2016,2016,3050,FAO TIER 1,kt,1236.384,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2017,2017,3050,FAO TIER 1,kt,1237.974,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2018,2018,3050,FAO TIER 1,kt,1152.0875,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2019,2019,3050,FAO TIER 1,kt,1153.81,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2020,2020,3050,FAO TIER 1,kt,1168.65,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2021,2021,3050,FAO TIER 1,kt,1138.2545,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2022,2022,3050,FAO TIER 1,kt,1047.9955,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kt,91.2925,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kt,93.7305,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kt,100.3025,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kt,104.2775,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kt,79.606,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kt,85.4625,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kt,92.644,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kt,95.0555,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kt,100.4615,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kt,101.6275,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kt,102.8465,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2021,2021,3050,FAO TIER 1,kt,110.6375,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2022,2022,3050,FAO TIER 1,kt,108.9945,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2010,2010,3050,FAO TIER 1,kt,25.4324,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2011,2011,3050,FAO TIER 1,kt,28.5992,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2012,2012,3050,FAO TIER 1,kt,28.8148,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2013,2013,3050,FAO TIER 1,kt,34.4344,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2014,2014,3050,FAO TIER 1,kt,46.5892,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2015,2015,3050,FAO TIER 1,kt,59.2004,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2016,2016,3050,FAO TIER 1,kt,65.5228,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2017,2017,3050,FAO TIER 1,kt,61.9024,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2018,2018,3050,FAO TIER 1,kt,64.2488,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2019,2019,3050,FAO TIER 1,kt,64.4756,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2020,2020,3050,FAO TIER 1,kt,57.9852,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2021,2021,3050,FAO TIER 1,kt,62.0844,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5060,Rice Cultivation,2022,2022,3050,FAO TIER 1,kt,63.2156,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2010,2010,3050,FAO TIER 1,kt,18.7279,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2011,2011,3050,FAO TIER 1,kt,22.4407,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2012,2012,3050,FAO TIER 1,kt,25.3072,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2013,2013,3050,FAO TIER 1,kt,29.1557,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2014,2014,3050,FAO TIER 1,kt,23.8886,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2015,2015,3050,FAO TIER 1,kt,25.0358,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2016,2016,3050,FAO TIER 1,kt,25.1603,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2017,2017,3050,FAO TIER 1,kt,30.5295,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2018,2018,3050,FAO TIER 1,kt,30.5687,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2019,2019,3050,FAO TIER 1,kt,29.8538,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2020,2020,3050,FAO TIER 1,kt,30.2441,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2021,2021,3050,FAO TIER 1,kt,32.523,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2022,2022,3050,FAO TIER 1,kt,30.889,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2010,2010,3050,FAO TIER 1,kt,1798.3868,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2011,2011,3050,FAO TIER 1,kt,1662.9116,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2012,2012,3050,FAO TIER 1,kt,1619.5032,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2013,2013,3050,FAO TIER 1,kt,1620.5672,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2014,2014,3050,FAO TIER 1,kt,1602.4932,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2015,2015,3050,FAO TIER 1,kt,1834.4284,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2016,2016,3050,FAO TIER 1,kt,1685.0988,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2017,2017,3050,FAO TIER 1,kt,1688.134,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2018,2018,3050,FAO TIER 1,kt,1763.7396,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2019,2019,3050,FAO TIER 1,kt,1793.6968,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2020,2020,3050,FAO TIER 1,kt,1898.1704,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2021,2021,3050,FAO TIER 1,kt,1774.5644,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2022,2022,3050,FAO TIER 1,kt,1664.852,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2010,2010,3050,FAO TIER 1,kt,162.5701,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2011,2011,3050,FAO TIER 1,kt,161.898,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2012,2012,3050,FAO TIER 1,kt,201.0121,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2013,2013,3050,FAO TIER 1,kt,204.3119,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2014,2014,3050,FAO TIER 1,kt,204.2629,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2015,2015,3050,FAO TIER 1,kt,280.4658,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2016,2016,3050,FAO TIER 1,kt,303.1396,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2017,2017,3050,FAO TIER 1,kt,307.9099,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2018,2018,3050,FAO TIER 1,kt,255.2566,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2019,2019,3050,FAO TIER 1,kt,252.0416,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2020,2020,3050,FAO TIER 1,kt,246.7838,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2021,2021,3050,FAO TIER 1,kt,215.0515,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2022,2022,3050,FAO TIER 1,kt,171.427,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,863.741,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,816.1205,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,786.1755,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,788.004,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,774.5155,E,Estimated value
GT,Emissions totals,646,Rwanda,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,874.2615,E,Estimated value
